transaction_id,timestamp,payment_channel,bank_name,amount,status,failure_reason,hour,day_of_month,month,day_of_week,is_failed,is_night_window,is_salary_window
TXN000245,2024-02-24 00:11:33,NEFT,ICICI,28747.59,Success,none,0,24,2,Saturday,0,1,0
TXN000246,2024-03-23 01:21:15,NEFT,Kotak,30717.31,Success,none,1,23,3,Saturday,0,1,0
TXN000247,2024-01-03 13:10:33,RTGS,ICICI,1544.76,Success,none,13,3,1,Wednesday,0,0,0
TXN000248,2024-03-15 00:32:34,UPI,ICICI,17616.07,Failed,bank_server_timeout,0,15,3,Friday,1,1,0
TXN000249,2024-02-24 23:37:25,RTGS,SBI,7179.55,Success,none,23,24,2,Saturday,0,1,0
TXN000250,2024-01-03 23:26:10,UPI,Kotak,10835.13,Failed,wrong_ifsc,23,3,1,Wednesday,1,1,0
TXN000251,2024-01-16 06:47:24,NEFT,ICICI,38864.1,Success,none,6,16,1,Tuesday,0,0,0
TXN000252,2024-01-09 05:57:51,Card,HDFC,7954.75,Success,none,5,9,1,Tuesday,0,0,0
TXN000253,2024-03-06 10:27:39,UPI,Axis,33130.74,Success,none,10,6,3,Wednesday,0,0,0
TXN000254,2024-02-12 22:02:15,NEFT,HDFC,37771.66,Failed,duplicate_txn,22,12,2,Monday,1,1,0
TXN000255,2024-01-11 18:23:30,UPI,Kotak,24382.97,Success,none,18,11,1,Thursday,0,0,0
TXN000256,2024-01-05 09:49:48,UPI,Kotak,2833.62,Failed,network_failure,9,5,1,Friday,1,0,0
TXN000257,2024-03-15 12:03:14,UPI,ICICI,14543.41,Failed,account_blocked,12,15,3,Friday,1,0,0
TXN000258,2024-03-13 12:40:08,NEFT,HDFC,19072.35,Success,none,12,13,3,Wednesday,0,0,0
TXN000259,2024-02-18 13:41:44,NEFT,ICICI,3696.57,Success,none,13,18,2,Sunday,0,0,0
TXN000260,2024-01-05 02:34:17,NEFT,Axis,46066.01,Success,none,2,5,1,Friday,0,0,0
TXN000261,2024-02-25 21:36:57,NEFT,Axis,35504.0,Success,none,21,25,2,Sunday,0,0,0
TXN000262,2024-01-12 04:22:24,NEFT,ICICI,8676.47,Success,none,4,12,1,Friday,0,0,0
TXN000263,2024-02-14 16:06:12,Card,ICICI,4497.68,Success,none,16,14,2,Wednesday,0,0,0
TXN000264,2024-01-24 14:58:06,NEFT,Axis,26245.73,Success,none,14,24,1,Wednesday,0,0,0
TXN000265,2024-01-31 02:59:31,Card,HDFC,16720.12,Failed,fraud_blocked,2,31,1,Wednesday,1,0,1
TXN000266,2024-03-02 11:31:13,UPI,Kotak,9775.79,Success,none,11,2,3,Saturday,0,0,0
TXN000267,2024-02-04 02:07:18,Card,HDFC,11889.82,Success,none,2,4,2,Sunday,0,0,0
TXN000268,2024-01-20 03:40:35,UPI,HDFC,38034.74,Success,none,3,20,1,Saturday,0,0,0
TXN000269,2024-01-18 04:46:49,Wallet,Axis,23251.26,Success,none,4,18,1,Thursday,0,0,0
TXN000270,2024-02-26 06:15:30,NEFT,Kotak,32185.29,Success,none,6,26,2,Monday,0,0,0
TXN000271,2024-02-01 09:07:47,Card,ICICI,7632.77,Failed,account_blocked,9,1,2,Thursday,1,0,0
TXN000272,2024-03-02 07:14:02,UPI,ICICI,29611.85,Success,none,7,2,3,Saturday,0,0,0
TXN000273,2024-01-08 04:52:36,UPI,Axis,1976.6,Success,none,4,8,1,Monday,0,0,0
TXN000274,2024-01-28 20:56:16,UPI,SBI,30788.92,Failed,account_blocked,20,28,1,Sunday,1,0,1
TXN000275,2024-02-26 08:15:55,NEFT,SBI,22541.71,Success,none,8,26,2,Monday,0,0,0
TXN000276,2024-03-04 06:53:28,UPI,Kotak,23833.89,Failed,wrong_pin,6,4,3,Monday,1,0,0
TXN000277,2024-02-13 17:47:41,UPI,ICICI,49121.04,Failed,bank_server_timeout,17,13,2,Tuesday,1,0,0
TXN000278,2024-01-04 19:12:27,UPI,Axis,49550.2,Success,none,19,4,1,Thursday,0,0,0
TXN000279,2024-02-29 04:56:58,UPI,ICICI,45905.05,Failed,wrong_ifsc,4,29,2,Thursday,1,0,1
TXN000280,2024-03-06 21:56:46,NEFT,ICICI,3389.0,Failed,duplicate_txn,21,6,3,Wednesday,1,0,0
TXN000281,2024-01-28 14:06:37,UPI,Kotak,43676.66,Failed,outside_neft_hours,14,28,1,Sunday,1,0,1
TXN000282,2024-03-05 10:19:41,UPI,ICICI,15580.56,Success,none,10,5,3,Tuesday,0,0,0
TXN000283,2024-03-05 06:53:12,NEFT,Kotak,35470.82,Failed,fraud_blocked,6,5,3,Tuesday,1,0,0
TXN000284,2024-02-06 13:43:35,RTGS,ICICI,40677.92,Success,none,13,6,2,Tuesday,0,0,0
TXN000285,2024-03-21 11:36:51,Wallet,Kotak,4763.3,Success,none,11,21,3,Thursday,0,0,0
TXN000286,2024-02-19 08:51:50,NEFT,ICICI,15512.42,Success,none,8,19,2,Monday,0,0,0
TXN000287,2024-02-03 04:17:38,Wallet,Axis,9681.06,Success,none,4,3,2,Saturday,0,0,0
TXN000288,2024-01-16 01:02:54,UPI,SBI,25433.72,Failed,fraud_blocked,1,16,1,Tuesday,1,1,0
TXN000289,2024-01-04 15:57:28,RTGS,Kotak,6639.35,Success,none,15,4,1,Thursday,0,0,0
TXN000290,2024-01-16 18:03:48,UPI,Kotak,40471.28,Failed,account_blocked,18,16,1,Tuesday,1,0,0
TXN000291,2024-01-05 05:48:38,NEFT,HDFC,48482.47,Success,none,5,5,1,Friday,0,0,0
TXN000292,2024-03-14 01:11:54,Card,Axis,11776.75,Failed,account_blocked,1,14,3,Thursday,1,1,0
TXN000293,2024-03-28 18:24:46,Card,ICICI,33947.51,Success,none,18,28,3,Thursday,0,0,1
TXN000294,2024-02-12 18:39:58,NEFT,ICICI,38928.39,Success,none,18,12,2,Monday,0,0,0
TXN000295,2024-02-10 15:33:01,Wallet,HDFC,40082.84,Failed,invalid_account,15,10,2,Saturday,1,0,0
TXN000296,2024-01-06 01:35:15,RTGS,ICICI,27771.58,Failed,fraud_blocked,1,6,1,Saturday,1,1,0
TXN000297,2024-03-23 15:21:38,UPI,SBI,38179.53,Success,none,15,23,3,Saturday,0,0,0
TXN000298,2024-03-28 21:30:58,NEFT,Axis,4676.51,Success,none,21,28,3,Thursday,0,0,1
TXN000299,2024-03-20 07:03:23,NEFT,ICICI,46530.55,Success,none,7,20,3,Wednesday,0,0,0
TXN000300,2024-02-08 11:48:16,NEFT,HDFC,19369.69,Failed,network_failure,11,8,2,Thursday,1,0,0
TXN000301,2024-01-03 17:40:54,UPI,SBI,41974.9,Success,none,17,3,1,Wednesday,0,0,0
TXN000302,2024-03-17 20:03:01,UPI,SBI,14415.28,Success,none,20,17,3,Sunday,0,0,0
TXN000303,2024-03-08 13:57:55,Card,Axis,22485.21,Failed,insufficient_funds,13,8,3,Friday,1,0,0
TXN000304,2024-01-02 20:16:56,UPI,HDFC,27485.33,Success,none,20,2,1,Tuesday,0,0,0
TXN000305,2024-02-21 05:47:48,NEFT,ICICI,11958.25,Success,none,5,21,2,Wednesday,0,0,0
TXN000306,2024-01-24 03:36:15,NEFT,Kotak,22909.97,Success,none,3,24,1,Wednesday,0,0,0
TXN000307,2024-03-28 21:08:42,NEFT,Kotak,920.12,Success,none,21,28,3,Thursday,0,0,1
TXN000308,2024-01-24 11:45:24,Card,ICICI,21519.02,Success,none,11,24,1,Wednesday,0,0,0
TXN000309,2024-01-24 08:33:19,NEFT,HDFC,33252.13,Failed,wrong_ifsc,8,24,1,Wednesday,1,0,0
TXN000310,2024-01-07 13:42:15,Wallet,Kotak,25415.65,Success,none,13,7,1,Sunday,0,0,0
TXN000311,2024-02-23 19:16:03,UPI,Axis,2272.37,Success,none,19,23,2,Friday,0,0,0
TXN000312,2024-02-06 05:51:27,UPI,SBI,17918.98,Failed,network_failure,5,6,2,Tuesday,1,0,0
TXN000313,2024-03-12 03:52:34,RTGS,SBI,38597.92,Success,none,3,12,3,Tuesday,0,0,0
TXN000314,2024-02-02 06:49:28,UPI,ICICI,27346.09,Success,none,6,2,2,Friday,0,0,0
TXN000315,2024-01-17 23:59:14,Card,Axis,49042.88,Success,none,23,17,1,Wednesday,0,1,0
TXN000316,2024-01-18 16:44:18,Card,SBI,35830.65,Success,none,16,18,1,Thursday,0,0,0
TXN000317,2024-01-04 14:10:42,UPI,SBI,39576.35,Success,none,14,4,1,Thursday,0,0,0
TXN000318,2024-01-31 15:23:29,Wallet,Kotak,19971.38,Success,none,15,31,1,Wednesday,0,0,1
TXN000319,2024-02-15 23:06:05,UPI,HDFC,14376.93,Success,none,23,15,2,Thursday,0,1,0
TXN000320,2024-01-05 15:23:29,Card,ICICI,13733.51,Success,none,15,5,1,Friday,0,0,0
TXN000321,2024-02-12 10:10:13,Card,Axis,44742.41,Success,none,10,12,2,Monday,0,0,0
TXN000322,2024-01-19 03:18:56,NEFT,Axis,18430.61,Success,none,3,19,1,Friday,0,0,0
TXN000323,2024-01-26 21:30:15,Card,Axis,4038.46,Success,none,21,26,1,Friday,0,0,0
TXN000324,2024-03-20 20:11:38,UPI,ICICI,16128.45,Failed,invalid_account,20,20,3,Wednesday,1,0,0
TXN000325,2024-01-30 18:11:13,NEFT,Axis,8415.57,Success,none,18,30,1,Tuesday,0,0,1
TXN000326,2024-02-13 09:53:15,UPI,ICICI,30781.09,Success,none,9,13,2,Tuesday,0,0,0
TXN000327,2024-03-03 02:04:17,Wallet,SBI,3844.55,Success,none,2,3,3,Sunday,0,0,0
TXN000328,2024-02-05 06:34:34,NEFT,HDFC,47644.19,Success,none,6,5,2,Monday,0,0,0
TXN000329,2024-02-28 23:44:50,RTGS,Axis,1836.47,Failed,wrong_ifsc,23,28,2,Wednesday,1,1,1
TXN000330,2024-02-05 03:52:19,NEFT,Kotak,1716.03,Success,none,3,5,2,Monday,0,0,0
TXN000331,2024-02-13 16:23:44,Wallet,ICICI,22252.57,Failed,bank_server_timeout,16,13,2,Tuesday,1,0,0
TXN000332,2024-02-21 09:43:51,NEFT,ICICI,32513.08,Success,none,9,21,2,Wednesday,0,0,0
TXN000333,2024-01-12 00:21:15,UPI,HDFC,25002.29,Failed,fraud_blocked,0,12,1,Friday,1,1,0
TXN000334,2024-01-12 10:24:10,UPI,ICICI,35231.49,Failed,outside_neft_hours,10,12,1,Friday,1,0,0
TXN000335,2024-01-28 17:26:32,RTGS,Axis,10088.9,Failed,insufficient_funds,17,28,1,Sunday,1,0,1
TXN000336,2024-02-13 21:20:08,UPI,Axis,49863.39,Success,none,21,13,2,Tuesday,0,0,0
TXN000337,2024-03-23 02:12:26,Wallet,ICICI,35506.07,Success,none,2,23,3,Saturday,0,0,0
TXN000338,2024-01-29 04:35:35,Card,HDFC,35619.27,Success,none,4,29,1,Monday,0,0,1
TXN000339,2024-03-02 21:56:55,UPI,ICICI,25486.91,Failed,network_failure,21,2,3,Saturday,1,0,0
TXN000340,2024-03-17 21:38:48,UPI,Axis,1411.57,Success,none,21,17,3,Sunday,0,0,0
TXN000341,2024-02-05 19:37:31,NEFT,Kotak,6575.58,Success,none,19,5,2,Monday,0,0,0
TXN000342,2024-01-07 09:12:15,UPI,Axis,26332.21,Success,none,9,7,1,Sunday,0,0,0
TXN000343,2024-03-20 22:31:11,NEFT,HDFC,48621.75,Success,none,22,20,3,Wednesday,0,1,0
TXN000344,2024-02-13 16:30:59,NEFT,Kotak,17291.29,Success,none,16,13,2,Tuesday,0,0,0
TXN000345,2024-03-16 18:08:39,NEFT,Kotak,9179.96,Success,none,18,16,3,Saturday,0,0,0
TXN000346,2024-02-12 00:04:25,NEFT,SBI,41586.4,Success,none,0,12,2,Monday,0,1,0
TXN000347,2024-01-30 12:39:41,UPI,ICICI,46743.42,Failed,fraud_blocked,12,30,1,Tuesday,1,0,1
TXN000348,2024-03-27 21:19:42,UPI,SBI,12605.2,Success,none,21,27,3,Wednesday,0,0,0
TXN000349,2024-02-23 11:33:12,UPI,ICICI,30759.97,Failed,bank_server_timeout,11,23,2,Friday,1,0,0
TXN000350,2024-02-27 11:00:49,Wallet,HDFC,8642.91,Success,none,11,27,2,Tuesday,0,0,0
TXN000351,2024-03-28 13:48:51,RTGS,Kotak,2155.6,Success,none,13,28,3,Thursday,0,0,1
TXN000352,2024-01-08 21:15:46,UPI,Kotak,13306.33,Failed,outside_neft_hours,21,8,1,Monday,1,0,0
TXN000353,2024-02-10 10:43:03,RTGS,SBI,24952.1,Success,none,10,10,2,Saturday,0,0,0
TXN000354,2024-01-29 02:59:01,RTGS,ICICI,24198.95,Success,none,2,29,1,Monday,0,0,1
TXN000355,2024-03-07 12:08:39,NEFT,Axis,3741.35,Failed,account_blocked,12,7,3,Thursday,1,0,0
TXN000356,2024-02-10 08:28:07,NEFT,HDFC,17075.61,Success,none,8,10,2,Saturday,0,0,0
TXN000357,2024-03-24 15:24:20,Card,ICICI,48771.17,Failed,wrong_ifsc,15,24,3,Sunday,1,0,0
TXN000358,2024-02-19 23:59:26,NEFT,ICICI,12162.72,Failed,account_blocked,23,19,2,Monday,1,1,0
TXN000359,2024-01-25 01:41:34,UPI,SBI,14581.58,Failed,outside_neft_hours,1,25,1,Thursday,1,1,0
TXN000360,2024-02-10 14:19:28,UPI,HDFC,40692.54,Success,none,14,10,2,Saturday,0,0,0
TXN000361,2024-03-11 00:21:03,UPI,HDFC,24963.45,Failed,account_blocked,0,11,3,Monday,1,1,0
TXN000362,2024-03-26 08:23:41,UPI,SBI,4593.45,Success,none,8,26,3,Tuesday,0,0,0
TXN000363,2024-02-14 09:25:28,Wallet,HDFC,29208.87,Failed,invalid_account,9,14,2,Wednesday,1,0,0
TXN000364,2024-02-18 01:11:13,NEFT,Axis,14358.84,Failed,insufficient_funds,1,18,2,Sunday,1,1,0
TXN000365,2024-02-11 20:08:04,UPI,ICICI,36402.65,Success,none,20,11,2,Sunday,0,0,0
TXN000366,2024-02-05 12:41:45,UPI,SBI,28557.05,Failed,fraud_blocked,12,5,2,Monday,1,0,0
TXN000367,2024-01-29 00:29:26,UPI,Kotak,22572.68,Failed,outside_neft_hours,0,29,1,Monday,1,1,1
TXN000368,2024-03-07 01:26:37,RTGS,HDFC,48756.63,Success,none,1,7,3,Thursday,0,1,0
TXN000369,2024-03-18 04:14:41,Wallet,Kotak,46953.53,Success,none,4,18,3,Monday,0,0,0
TXN000370,2024-01-20 07:50:18,RTGS,Axis,25053.89,Failed,bank_server_timeout,7,20,1,Saturday,1,0,0
TXN000371,2024-03-10 06:47:22,UPI,Axis,26014.7,Failed,fraud_blocked,6,10,3,Sunday,1,0,0
TXN000372,2024-01-14 13:42:47,UPI,Kotak,15994.65,Success,none,13,14,1,Sunday,0,0,0
TXN000373,2024-02-29 20:33:00,Card,ICICI,29726.86,Success,none,20,29,2,Thursday,0,0,1
TXN000374,2024-02-19 11:43:11,NEFT,Kotak,15059.55,Success,none,11,19,2,Monday,0,0,0
TXN000375,2024-02-05 18:20:09,UPI,SBI,48996.91,Success,none,18,5,2,Monday,0,0,0
TXN000376,2024-03-18 08:34:23,Card,SBI,29885.79,Success,none,8,18,3,Monday,0,0,0
TXN000377,2024-03-04 15:38:15,Card,Kotak,28923.96,Success,none,15,4,3,Monday,0,0,0
TXN000378,2024-02-26 15:42:28,NEFT,Kotak,31488.36,Success,none,15,26,2,Monday,0,0,0
TXN000379,2024-03-22 16:03:41,NEFT,HDFC,1675.37,Success,none,16,22,3,Friday,0,0,0
TXN000380,2024-01-11 16:04:30,UPI,Axis,15753.25,Failed,network_failure,16,11,1,Thursday,1,0,0
TXN000381,2024-02-09 20:14:55,NEFT,Kotak,46034.0,Success,none,20,9,2,Friday,0,0,0
TXN000382,2024-03-12 10:37:30,Card,HDFC,25982.29,Success,none,10,12,3,Tuesday,0,0,0
TXN000383,2024-03-05 07:06:01,NEFT,Axis,15756.25,Success,none,7,5,3,Tuesday,0,0,0
TXN000384,2024-03-29 13:24:12,NEFT,Kotak,17778.92,Success,none,13,29,3,Friday,0,0,1
TXN000385,2024-03-10 23:52:33,RTGS,ICICI,30542.82,Success,none,23,10,3,Sunday,0,1,0
TXN000386,2024-01-24 22:25:52,UPI,ICICI,11320.87,Success,none,22,24,1,Wednesday,0,1,0
TXN000387,2024-01-29 21:29:31,Card,HDFC,34542.97,Success,none,21,29,1,Monday,0,0,1
TXN000388,2024-02-16 14:01:22,UPI,ICICI,14460.69,Success,none,14,16,2,Friday,0,0,0
TXN000389,2024-02-22 17:43:35,NEFT,Axis,40937.04,Success,none,17,22,2,Thursday,0,0,0
TXN000390,2024-03-19 02:53:26,UPI,SBI,14452.75,Success,none,2,19,3,Tuesday,0,0,0
TXN000391,2024-02-03 15:05:07,Wallet,ICICI,37392.19,Success,none,15,3,2,Saturday,0,0,0
TXN000392,2024-03-21 09:16:02,NEFT,Kotak,34838.95,Success,none,9,21,3,Thursday,0,0,0
TXN000393,2024-02-29 18:37:53,Card,HDFC,12198.66,Success,none,18,29,2,Thursday,0,0,1
TXN000394,2024-02-21 13:24:58,UPI,HDFC,2719.31,Success,none,13,21,2,Wednesday,0,0,0
TXN000395,2024-03-10 15:33:55,NEFT,HDFC,358.55,Success,none,15,10,3,Sunday,0,0,0
TXN000396,2024-01-16 08:01:45,NEFT,Axis,23924.68,Success,none,8,16,1,Tuesday,0,0,0
TXN000397,2024-01-28 21:19:46,UPI,SBI,45406.05,Failed,outside_neft_hours,21,28,1,Sunday,1,0,1
TXN000398,2024-01-23 13:06:44,NEFT,SBI,45670.16,Success,none,13,23,1,Tuesday,0,0,0
TXN000399,2024-03-26 15:46:47,Card,SBI,49858.87,Success,none,15,26,3,Tuesday,0,0,0
TXN000400,2024-02-18 02:19:41,UPI,ICICI,43849.48,Failed,outside_neft_hours,2,18,2,Sunday,1,0,0
TXN000401,2024-02-28 12:35:10,UPI,ICICI,14299.63,Success,none,12,28,2,Wednesday,0,0,1
TXN000402,2024-02-22 17:58:54,NEFT,HDFC,42567.88,Success,none,17,22,2,Thursday,0,0,0
TXN000403,2024-01-19 17:16:59,Card,ICICI,8208.46,Success,none,17,19,1,Friday,0,0,0
TXN000404,2024-01-25 23:28:14,Card,SBI,36857.23,Success,none,23,25,1,Thursday,0,1,0
TXN000405,2024-02-25 03:01:34,RTGS,HDFC,8857.2,Success,none,3,25,2,Sunday,0,0,0
TXN000406,2024-03-28 02:15:40,NEFT,Axis,25812.5,Failed,insufficient_funds,2,28,3,Thursday,1,0,1
TXN000407,2024-01-18 22:34:17,Wallet,Axis,16247.72,Failed,invalid_account,22,18,1,Thursday,1,1,0
TXN000408,2024-02-07 05:47:35,UPI,ICICI,47706.34,Success,none,5,7,2,Wednesday,0,0,0
TXN000409,2024-03-11 04:26:18,NEFT,ICICI,32718.8,Success,none,4,11,3,Monday,0,0,0
TXN000410,2024-01-07 00:45:36,RTGS,Axis,15409.64,Success,none,0,7,1,Sunday,0,1,0
TXN000411,2024-02-18 18:57:27,Wallet,ICICI,34545.49,Success,none,18,18,2,Sunday,0,0,0
TXN000412,2024-01-29 15:29:14,NEFT,HDFC,11034.52,Failed,bank_server_timeout,15,29,1,Monday,1,0,1
TXN000413,2024-02-14 04:10:37,Card,Kotak,18743.88,Success,none,4,14,2,Wednesday,0,0,0
TXN000414,2024-03-29 14:58:15,NEFT,Kotak,40119.55,Success,none,14,29,3,Friday,0,0,1
TXN000415,2024-03-14 23:15:41,UPI,Kotak,43669.44,Failed,account_blocked,23,14,3,Thursday,1,1,0
TXN000416,2024-02-21 06:43:57,Card,SBI,45870.51,Failed,fraud_blocked,6,21,2,Wednesday,1,0,0
TXN000417,2024-03-28 15:52:54,NEFT,Kotak,26879.34,Failed,fraud_blocked,15,28,3,Thursday,1,0,1
TXN000418,2024-02-12 21:33:47,UPI,HDFC,35874.21,Success,none,21,12,2,Monday,0,0,0
TXN000419,2024-03-28 06:33:50,NEFT,SBI,22726.27,Success,none,6,28,3,Thursday,0,0,1
TXN000420,2024-02-14 08:25:03,NEFT,Kotak,23172.68,Success,none,8,14,2,Wednesday,0,0,0
TXN000421,2024-03-11 05:21:53,UPI,ICICI,40841.02,Success,none,5,11,3,Monday,0,0,0
TXN000422,2024-02-26 03:33:46,UPI,Axis,17291.99,Failed,wrong_pin,3,26,2,Monday,1,0,0
TXN000423,2024-03-27 19:40:48,UPI,Axis,1683.57,Success,none,19,27,3,Wednesday,0,0,0
TXN000424,2024-03-15 15:50:05,UPI,Axis,18785.6,Success,none,15,15,3,Friday,0,0,0
TXN000425,2024-02-13 13:10:02,Card,Axis,18844.71,Success,none,13,13,2,Tuesday,0,0,0
TXN000426,2024-03-05 06:05:18,Card,HDFC,32711.35,Success,none,6,5,3,Tuesday,0,0,0
TXN000427,2024-01-18 07:52:25,Wallet,Axis,26489.24,Success,none,7,18,1,Thursday,0,0,0
TXN000428,2024-01-22 14:54:20,Card,SBI,48926.69,Success,none,14,22,1,Monday,0,0,0
TXN000429,2024-03-10 19:36:37,NEFT,Kotak,19025.9,Success,none,19,10,3,Sunday,0,0,0
TXN000430,2024-02-14 17:20:04,UPI,ICICI,9505.17,Success,none,17,14,2,Wednesday,0,0,0
TXN000431,2024-03-15 07:43:14,UPI,Axis,30784.67,Success,none,7,15,3,Friday,0,0,0
TXN000432,2024-03-27 07:36:59,UPI,HDFC,3457.82,Success,none,7,27,3,Wednesday,0,0,0
TXN000433,2024-02-13 08:16:59,NEFT,SBI,12312.23,Failed,account_blocked,8,13,2,Tuesday,1,0,0
TXN000434,2024-01-23 18:03:00,NEFT,SBI,7092.77,Success,none,18,23,1,Tuesday,0,0,0
TXN000435,2024-01-23 17:38:09,Card,Kotak,16013.29,Success,none,17,23,1,Tuesday,0,0,0
TXN000436,2024-03-06 07:06:46,Card,HDFC,15158.05,Success,none,7,6,3,Wednesday,0,0,0
TXN000437,2024-03-05 02:24:23,NEFT,Axis,15095.0,Failed,outside_neft_hours,2,5,3,Tuesday,1,0,0
TXN000438,2024-03-26 09:52:54,Card,HDFC,31337.06,Success,none,9,26,3,Tuesday,0,0,0
TXN000439,2024-02-18 02:52:48,UPI,ICICI,47085.16,Success,none,2,18,2,Sunday,0,0,0
TXN000440,2024-03-17 07:03:26,NEFT,Axis,20472.13,Success,none,7,17,3,Sunday,0,0,0
TXN000441,2024-01-18 20:28:08,Card,Axis,12124.31,Success,none,20,18,1,Thursday,0,0,0
TXN000442,2024-03-24 06:12:57,Card,Axis,45745.58,Success,none,6,24,3,Sunday,0,0,0
TXN000443,2024-02-10 10:32:01,NEFT,HDFC,19482.11,Success,none,10,10,2,Saturday,0,0,0
TXN000444,2024-02-02 01:34:06,RTGS,Axis,42371.96,Failed,network_failure,1,2,2,Friday,1,1,0
TXN000445,2024-01-06 00:05:20,UPI,Kotak,30185.81,Success,none,0,6,1,Saturday,0,1,0
TXN000446,2024-01-19 06:27:08,Card,Kotak,36242.83,Success,none,6,19,1,Friday,0,0,0
TXN000447,2024-02-16 13:04:10,UPI,ICICI,15229.08,Success,none,13,16,2,Friday,0,0,0
TXN000448,2024-01-21 13:32:52,Wallet,SBI,37369.27,Success,none,13,21,1,Sunday,0,0,0
TXN000449,2024-03-29 18:48:09,UPI,Kotak,35218.05,Failed,network_failure,18,29,3,Friday,1,0,1
TXN000450,2024-02-23 14:26:16,UPI,ICICI,19095.02,Success,none,14,23,2,Friday,0,0,0
TXN000451,2024-02-04 21:08:07,UPI,ICICI,25689.55,Success,none,21,4,2,Sunday,0,0,0
TXN000452,2024-01-10 13:46:25,Card,Axis,38105.29,Success,none,13,10,1,Wednesday,0,0,0
TXN000453,2024-01-20 17:19:16,NEFT,Axis,2381.2,Success,none,17,20,1,Saturday,0,0,0
TXN000454,2024-03-12 23:14:35,UPI,ICICI,27710.25,Failed,duplicate_txn,23,12,3,Tuesday,1,1,0
TXN000455,2024-01-29 15:50:52,UPI,ICICI,11577.93,Success,none,15,29,1,Monday,0,0,1
TXN000456,2024-01-24 20:35:32,NEFT,ICICI,12940.61,Success,none,20,24,1,Wednesday,0,0,0
TXN000457,2024-03-11 06:00:43,RTGS,Axis,23095.37,Success,none,6,11,3,Monday,0,0,0
TXN000458,2024-02-04 04:37:47,UPI,Kotak,24466.98,Success,none,4,4,2,Sunday,0,0,0
TXN000459,2024-02-22 15:16:13,Wallet,SBI,26244.83,Success,none,15,22,2,Thursday,0,0,0
TXN000460,2024-01-08 05:12:08,Wallet,SBI,38240.51,Success,none,5,8,1,Monday,0,0,0
TXN000461,2024-03-22 19:16:17,RTGS,SBI,35387.76,Failed,fraud_blocked,19,22,3,Friday,1,0,0
TXN000462,2024-02-14 06:34:46,NEFT,Kotak,31922.66,Success,none,6,14,2,Wednesday,0,0,0
TXN000463,2024-03-29 14:51:54,NEFT,Axis,885.02,Success,none,14,29,3,Friday,0,0,1
TXN000464,2024-02-09 22:29:17,UPI,Kotak,36137.42,Failed,invalid_account,22,9,2,Friday,1,1,0
TXN000465,2024-01-02 15:56:42,NEFT,Axis,40327.77,Success,none,15,2,1,Tuesday,0,0,0
TXN000466,2024-01-11 09:21:58,Wallet,Kotak,7529.98,Success,none,9,11,1,Thursday,0,0,0
TXN000467,2024-02-21 02:43:52,UPI,ICICI,13439.5,Success,none,2,21,2,Wednesday,0,0,0
TXN000468,2024-02-06 05:16:23,Wallet,Axis,28293.61,Success,none,5,6,2,Tuesday,0,0,0
TXN000469,2024-01-22 22:17:07,UPI,SBI,32721.41,Success,none,22,22,1,Monday,0,1,0
TXN000470,2024-03-14 17:57:47,UPI,Axis,19025.27,Success,none,17,14,3,Thursday,0,0,0
TXN000471,2024-01-06 10:45:26,RTGS,HDFC,4226.04,Success,none,10,6,1,Saturday,0,0,0
TXN000472,2024-03-03 14:44:34,Card,Kotak,48868.73,Success,none,14,3,3,Sunday,0,0,0
TXN000473,2024-03-27 21:00:52,NEFT,SBI,11565.35,Success,none,21,27,3,Wednesday,0,0,0
TXN000474,2024-03-08 05:08:50,Card,Axis,13627.64,Success,none,5,8,3,Friday,0,0,0
TXN000475,2024-03-07 10:50:04,Wallet,Kotak,28219.14,Failed,wrong_ifsc,10,7,3,Thursday,1,0,0
TXN000476,2024-01-02 12:29:09,Wallet,Kotak,7295.16,Success,none,12,2,1,Tuesday,0,0,0
TXN000477,2024-03-20 16:50:28,NEFT,SBI,15033.92,Success,none,16,20,3,Wednesday,0,0,0
TXN000478,2024-02-25 00:29:49,Card,Axis,33884.04,Success,none,0,25,2,Sunday,0,1,0
TXN000479,2024-02-07 06:25:35,Card,HDFC,39545.85,Success,none,6,7,2,Wednesday,0,0,0
TXN000480,2024-01-08 14:44:59,NEFT,ICICI,2779.45,Success,none,14,8,1,Monday,0,0,0
TXN000481,2024-03-22 10:15:12,UPI,Kotak,38473.38,Success,none,10,22,3,Friday,0,0,0
TXN000482,2024-02-08 12:23:06,Wallet,ICICI,1578.32,Success,none,12,8,2,Thursday,0,0,0
TXN000483,2024-02-13 17:51:28,NEFT,ICICI,27696.58,Success,none,17,13,2,Tuesday,0,0,0
TXN000484,2024-01-19 00:48:01,RTGS,Axis,4376.14,Success,none,0,19,1,Friday,0,1,0
TXN000485,2024-03-18 11:36:12,UPI,SBI,4193.7,Failed,bank_server_timeout,11,18,3,Monday,1,0,0
TXN000486,2024-03-12 19:31:18,NEFT,ICICI,5416.89,Failed,invalid_account,19,12,3,Tuesday,1,0,0
TXN000487,2024-02-13 04:18:34,NEFT,ICICI,5201.35,Failed,duplicate_txn,4,13,2,Tuesday,1,0,0
TXN000488,2024-02-13 13:52:53,NEFT,Kotak,20461.4,Failed,wrong_ifsc,13,13,2,Tuesday,1,0,0
TXN000489,2024-02-23 19:25:32,UPI,Kotak,39243.49,Success,none,19,23,2,Friday,0,0,0
